date,source_file,food,amount,amount (g),calories,carbs (grams),fat (grams),protein (grams),cholesterol (mg),sodium (mg),sugar (grams),fiber (grams)
"Jan 12, 2025",01010131,"Greek yogurt, plain, nonfat, 0%",1.13 cup,271.2,163,10,1,28,14,99,9,0
"Jan 12, 2025",01010131,Potato,100 gram,100.0,77,17,0,2,0,6,1,2
"Jan 12, 2025",01010131,"Lentils, cooked",0.67 cup,160.8,152,26,1,12,0,308,2,10
"Jan 12, 2025",01010131,Broccoli,50 g,50.0,20,3,0,1,0,18,1,1
"Jan 12, 2025",01010131,"Chicken breast, grilled, skinless",200 gram,200.0,352,0,11,59,192,706,0,0
"Jan 12, 2025",01010131,"White rice, cooked",0.25 cup,60.0,51,11,0,1,0,97,0,0
"Jan 12, 2025",01010131,"Greek yogurt, plain, nonfat, 0%",0.67 cup,160.8,96,6,1,17,8,59,5,0
"Jan 12, 2025",01010131,Apple,1 medium,,104,28,0,1,0,2,21,5
"Jan 13, 2025",01010131,Blueberries,1 cup,240.0,42,11,0,1,0,1,7,2
"Jan 13, 2025",01010131,Banana,1 medium,,114,27,0,1,0,0,19,2
"Jan 13, 2025",01010131,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Jan 13, 2025",01010131,Oats,1 cup,240.0,307,55,5,11,0,5,1,8
"Jan 13, 2025",01010131,"Greek yogurt, plain, nonfat, 0%",0.96 cup,230.39999999999998,139,9,1,24,12,85,8,0
"Jan 13, 2025",01010131,Broccoli,100 g,100.0,39,6,0,3,0,36,1,2
"Jan 13, 2025",01010131,"Chicken breast, grilled, skinless",133 gram,133.0,234,0,7,39,128,469,0,0
"Jan 13, 2025",01010131,Broccoli,200 g,200.0,78,13,1,5,0,72,3,5
"Jan 13, 2025",01010131,Potato,260 gram,260.0,200,45,0,5,0,16,2,5
"Jan 13, 2025",01010131,"Chicken breast, grilled, skinless",190 gram,190.0,334,0,10,56,182,671,0,0
"Jan 13, 2025",01010131,"White rice, cooked",172 g,172.0,222,48,0,5,0,421,0,1
"Jan 14, 2025",01010131,"Lentils, cooked",0.67 cup,160.8,152,26,1,12,0,308,2,10
"Jan 14, 2025",01010131,Broccoli,50 g,50.0,20,3,0,1,0,18,1,1
"Jan 14, 2025",01010131,"White rice, cooked",0.25 cup,60.0,51,11,0,1,0,97,0,0
"Jan 14, 2025",01010131,"Chicken breast, grilled, skinless",100 gram,100.0,176,0,5,30,96,353,0,0
"Jan 14, 2025",01010131,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Jan 14, 2025",01010131,Blueberries,1 cup,240.0,42,11,0,1,0,1,7,2
"Jan 14, 2025",01010131,Banana,1 medium,,114,27,0,1,0,0,19,2
"Jan 14, 2025",01010131,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Jan 14, 2025",01010131,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Jan 14, 2025",01010131,"Chicken breast, grilled, skinless",100 gram,100.0,176,0,5,30,96,353,0,0
"Jan 14, 2025",01010131,Broccoli,150 g,150.0,59,9,1,4,0,54,2,4
"Jan 14, 2025",01010131,Potato,195 gram,195.0,150,34,0,4,0,12,2,4
"Jan 14, 2025",01010131,"Chicken breast, grilled, skinless",120 gram,120.0,211,0,7,36,115,424,0,0
"Jan 14, 2025",01010131,"Chicken breast, grilled, skinless",100 gram,100.0,176,0,5,30,96,353,0,0
"Jan 14, 2025",01010131,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Jan 14, 2025",01010131,Potato,260 gram,260.0,200,45,0,5,0,16,2,5
"Jan 15, 2025",01010131,Blueberries,0.5 cup,120.0,21,5,0,0,0,0,4,1
"Jan 15, 2025",01010131,Banana,1 medium,,114,27,0,1,0,0,19,2
"Jan 15, 2025",01010131,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Jan 15, 2025",01010131,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Jan 15, 2025",01010131,Broccoli,75 gram,75.0,26,5,0,2,0,25,1,2
"Jan 15, 2025",01010131,"Lentils, cooked",0.67 cup,160.8,152,26,1,12,0,308,2,10
"Jan 15, 2025",01010131,"Chicken breast, grilled, skinless",200 gram,200.0,352,0,11,59,192,706,0,0
"Jan 15, 2025",01010131,"White rice, cooked",54 g,54.0,70,15,0,1,0,132,0,0
"Jan 15, 2025",01010131,"White rice, cooked",0.25 cup,60.0,51,11,0,1,0,97,0,0
"Jan 15, 2025",01010131,Potato,103 gram,103.0,79,18,0,2,0,6,1,2
"Jan 15, 2025",01010131,"White rice, cooked",99 g,99.0,128,28,0,3,0,243,0,0
"Jan 15, 2025",01010131,"Chicken breast, grilled, skinless",200 gram,200.0,352,0,11,59,192,706,0,0
"Jan 15, 2025",01010131,Potato,126 gram,126.0,97,22,0,3,0,8,1,3
"Jan 15, 2025",01010131,"White rice, cooked",77 g,77.0,99,22,0,2,0,189,0,0
"Jan 15, 2025",01010131,Broccoli,100 gram,100.0,34,7,0,3,0,33,2,3
"Jan 15, 2025",01010131,"Chicken breast, grilled, skinless",50 gram,50.0,88,0,3,15,48,177,0,0
"Jan 15, 2025",01010131,Potato,100 gram,100.0,77,17,0,2,0,6,1,2
"Jan 15, 2025",01010131,Generic - Baby carrots,72 g,72.0,30,7,0,1,0,50,3,2
"Jan 15, 2025",01010131,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Jan 16, 2025",01010131,Blueberries,1 cup,240.0,42,11,0,1,0,1,7,2
"Jan 16, 2025",01010131,Banana,1 medium,,114,27,0,1,0,0,19,2
"Jan 16, 2025",01010131,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Jan 16, 2025",01010131,Oats,1 cup,240.0,307,55,5,11,0,5,1,8
"Jan 16, 2025",01010131,Potato,101 gram,101.0,78,18,0,2,0,6,1,2
"Jan 16, 2025",01010131,"Chicken breast, grilled, skinless",101 gram,101.0,178,0,6,30,97,357,0,0
"Jan 16, 2025",01010131,"White rice, cooked",100 g,100.0,129,28,0,3,0,245,0,0
"Jan 16, 2025",01010131,Potato,98 gram,98.0,75,17,0,2,0,6,1,2
"Jan 16, 2025",01010131,Broccoli,43 gram,43.0,15,3,0,1,0,14,1,1
"Jan 16, 2025",01010131,"Chicken breast, grilled, skinless",50 gram,50.0,88,0,3,15,48,177,0,0
"Jan 16, 2025",01010131,"Chicken breast, grilled, skinless",100 gram,100.0,176,0,5,30,96,353,0,0
"Jan 16, 2025",01010131,Generic - Baby carrots,72 g,72.0,30,7,0,1,0,50,3,2
"Jan 16, 2025",01010131,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Jan 16, 2025",01010131,"Chicken breast, grilled, skinless",100 gram,100.0,176,0,5,30,96,353,0,0
"Jan 16, 2025",01010131,"White rice, cooked",1.5 cup,360.0,306,66,1,6,0,581,0,1
"Jan 17, 2025",01010131,"White rice, cooked",0.25 cup,60.0,51,11,0,1,0,97,0,0
"Jan 17, 2025",01010131,Broccoli,43 gram,43.0,15,3,0,1,0,14,1,1
"Jan 17, 2025",01010131,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Jan 17, 2025",01010131,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Jan 17, 2025",01010131,Blueberries,1 cup,240.0,42,11,0,1,0,1,7,2
"Jan 17, 2025",01010131,Banana,1 medium,,114,27,0,1,0,0,19,2
"Jan 17, 2025",01010131,"White rice, cooked",80 g,80.0,103,22,0,2,0,196,0,0
"Jan 17, 2025",01010131,Broccoli,43 gram,43.0,15,3,0,1,0,14,1,1
"Jan 17, 2025",01010131,"White rice, cooked",0.25 cup,60.0,51,11,0,1,0,97,0,0
"Jan 17, 2025",01010131,"Lentils, cooked",0.67 cup,160.8,152,26,1,12,0,308,2,10
"Jan 17, 2025",01010131,"Chicken breast, grilled, skinless",200 g,200.0,352,0,11,59,192,706,0,0
"Jan 17, 2025",01010131,"Lentils, cooked",0.67 cup,160.8,152,26,1,12,0,308,2,10
"Jan 17, 2025",01010131,"Chicken breast, grilled, skinless",200 g,200.0,352,0,11,59,192,706,0,0
"Jan 17, 2025",01010131,"White rice, cooked",30 g,30.0,39,8,0,1,0,74,0,0
"Jan 17, 2025",01010131,Broccoli,102 gram,102.0,35,7,0,3,0,34,2,3
"Jan 17, 2025",01010131,"White rice, cooked",80 g,80.0,103,22,0,2,0,196,0,0
"Jan 17, 2025",01010131,"Chicken breast, grilled, skinless",49 g,49.0,86,0,3,15,47,173,0,0
"Jan 17, 2025",01010131,Potato,132 gram,132.0,102,23,0,3,0,8,1,3
"Jan 17, 2025",01010131,"Chicken breast, grilled, skinless",50 g,50.0,88,0,3,15,48,177,0,0
"Jan 18, 2025",01010131,Blueberries,1 cup,240.0,42,11,0,1,0,1,7,2
"Jan 18, 2025",01010131,Banana,1 medium,,114,27,0,1,0,0,19,2
"Jan 18, 2025",01010131,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Jan 18, 2025",01010131,Oats,1 cup,240.0,307,55,5,11,0,5,1,8
"Jan 18, 2025",01010131,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Jan 18, 2025",01010131,Potato,40 gram,40.0,31,7,0,1,0,2,0,1
"Jan 18, 2025",01010131,Green cabbage,4 cup,960.0,90,21,0,5,0,65,12,9
"Jan 18, 2025",01010131,Broccoli,99 gram,99.0,34,7,0,3,0,33,2,3
"Jan 18, 2025",01010131,"Chicken breast, grilled, skinless",203 g,203.0,357,0,11,60,195,717,0,0
"Jan 18, 2025",01010131,Broccoli,103 gram,103.0,35,7,0,3,0,34,2,3
"Jan 18, 2025",01010131,Potato,139 gram,139.0,107,24,0,3,0,8,1,3
"Jan 18, 2025",01010131,"Chicken breast, grilled, skinless",220 g,220.0,387,0,12,65,211,777,0,0
"Jan 18, 2025",01010131,Generic - Baby carrots,96 g,96.0,39,9,0,1,0,66,5,3
"Jan 19, 2025",01010131,Broccoli,40 gram,40.0,14,3,0,1,0,13,1,1
"Jan 19, 2025",01010131,"White rice, cooked",0.25 cup,60.0,51,11,0,1,0,97,0,0
"Jan 19, 2025",01010131,Blueberries,1 cup,240.0,42,11,0,1,0,1,7,2
"Jan 19, 2025",01010131,Banana,1 medium,,114,27,0,1,0,0,19,2
"Jan 19, 2025",01010131,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Jan 19, 2025",01010131,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Jan 19, 2025",01010131,Celery,64 g,64.0,9,2,0,0,0,51,1,1
"Jan 19, 2025",01010131,Generic - Baby carrots,82 g,82.0,34,8,0,1,0,57,4,2
"Jan 19, 2025",01010131,Fage - 2% Yogurt,72 g,72.0,51,2,1,7,8,23,2,0
"Jan 19, 2025",01010131,Potato,131 gram,131.0,101,23,0,3,0,8,1,3
"Jan 19, 2025",01010131,La Tortilla Factory - Zero Net Carb Tortillas,1 tortilla,,60,14,4,7,0,280,1,14
"Jan 19, 2025",01010131,"Lentils, cooked",0.67 cup,160.8,152,26,1,12,0,308,2,10
"Jan 19, 2025",01010131,"Chicken breast, grilled, skinless",200 g,200.0,352,0,11,59,192,706,0,0
"Jan 19, 2025",01010131,Lucerne - Reduced Fat Sharp Cheddar,16 gram,16.0,51,1,3,5,11,102,0,0
"Jan 19, 2025",01010131,"White rice, cooked",71 g,71.0,92,20,0,2,0,174,0,0
"Jan 19, 2025",01010131,Broccoli,100 gram,100.0,34,7,0,3,0,33,2,3
"Jan 19, 2025",01010131,"Ricotta cheese, part skim milk",0.25 cup,60.0,85,3,5,7,19,61,0,0
"Jan 19, 2025",01010131,La Tortilla Factory - Zero Net Carb Tortillas,1 tortilla,,60,14,4,7,0,280,1,14
"Jan 19, 2025",01010131,Potato,200 gram,200.0,154,35,0,4,0,12,2,4
"Jan 20, 2025",01010131,Broccoli,40 gram,40.0,14,3,0,1,0,13,1,1
"Jan 20, 2025",01010131,Blueberries,1 cup,240.0,42,11,0,1,0,1,7,2
"Jan 20, 2025",01010131,Banana,1 medium,,114,27,0,1,0,0,19,2
"Jan 20, 2025",01010131,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Jan 20, 2025",01010131,Oats,1 cup,240.0,307,55,5,11,0,5,1,8
"Jan 20, 2025",01010131,Potato,102 gram,102.0,79,18,0,2,0,6,1,2
"Jan 20, 2025",01010131,Celery,112 g,112.0,16,3,0,1,0,90,2,2
"Jan 20, 2025",01010131,"Lentils, cooked",0.67 cup,160.8,152,26,1,12,0,308,2,10
"Jan 20, 2025",01010131,"White rice, cooked",0.25 cup,60.0,51,11,0,1,0,97,0,0
"Jan 20, 2025",01010131,"Chicken breast, grilled, skinless",200 g,200.0,352,0,11,59,192,706,0,0
"Jan 20, 2025",01010131,"White rice, cooked",92 g,92.0,119,26,0,2,0,225,0,0
"Jan 20, 2025",01010131,Fage - 2% Yogurt,60 g,60.0,42,2,1,6,7,19,2,0
"Jan 20, 2025",01010131,Broccoli,105 gram,105.0,36,7,0,3,0,35,2,3
"Jan 20, 2025",01010131,Potato,130 gram,130.0,100,23,0,3,0,8,1,3
"Jan 20, 2025",01010131,La Tortilla Factory - Zero Net Carb Tortillas,1 tortilla,,60,14,4,7,0,280,1,14
"Jan 20, 2025",01010131,"Chicken breast, grilled, skinless",147 g,147.0,259,0,8,44,141,519,0,0
"Jan 20, 2025",01010131,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Jan 20, 2025",01010131,Generic - Baby carrots,84 g,84.0,34,8,0,1,0,58,4,2
"Jan 21, 2025",01010131,Blueberries,1 cup,240.0,42,11,0,1,0,1,7,2
"Jan 21, 2025",01010131,Banana,1 medium,,114,27,0,1,0,0,19,2
"Jan 21, 2025",01010131,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Jan 21, 2025",01010131,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Jan 21, 2025",01010131,Think - High Protein Bar,0.5 bar,,120,13,4,10,3,75,1,0
"Jan 21, 2025",01010131,"White rice, cooked",100 g,100.0,129,28,0,3,0,245,0,0
"Jan 21, 2025",01010131,"Chicken breast, grilled, skinless",175 g,175.0,308,0,10,52,168,618,0,0
"Jan 21, 2025",01010131,Broccoli,120 gram,120.0,41,8,0,3,0,40,2,3
"Jan 21, 2025",01010131,"Chicken breast, grilled, skinless",123 g,123.0,216,0,7,36,118,434,0,0
"Jan 21, 2025",01010131,Marina's Bakery Keto Bread - Keto Bread,2 Slices,,74,0,2,3,3,3,0,2
"Jan 21, 2025",01010131,Lucerne - Reduced Fat Sharp Cheddar,28 gram,28.0,89,1,6,8,20,178,0,0
"Jan 21, 2025",01010131,Potato,130 gram,130.0,100,23,0,3,0,8,1,3
"Jan 21, 2025",01010131,"White rice, cooked",105 g,105.0,135,29,0,3,0,257,0,0
"Jan 21, 2025",01010131,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Jan 21, 2025",01010131,"Chicken breast, grilled, skinless",106 g,106.0,187,0,6,31,102,374,0,0
"Jan 21, 2025",01010131,Marina's Bakery Keto Bread - Keto Bread,2 Slices,,74,0,2,3,3,3,0,2
"Jan 22, 2025",01010131,Broccoli,101 gram,101.0,34,7,0,3,0,33,2,3
"Jan 22, 2025",01010131,"Chicken breast, grilled, skinless",102 g,102.0,180,0,6,30,98,360,0,0
"Jan 22, 2025",01010131,"White rice, cooked",155 g,155.0,200,43,0,4,0,380,0,1
"Jan 22, 2025",01010131,Blueberries,1 cup,240.0,42,11,0,1,0,1,7,2
"Jan 22, 2025",01010131,Banana,1 medium,,114,27,0,1,0,0,19,2
"Jan 22, 2025",01010131,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Jan 22, 2025",01010131,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Jan 22, 2025",01010131,"Chicken breast, grilled, skinless",97 g,97.0,171,0,5,29,93,342,0,0
"Jan 22, 2025",01010131,"White rice, cooked",81 g,81.0,104,23,0,2,0,198,0,0
"Jan 22, 2025",01010131,"Chicken breast, grilled, skinless",165 g,165.0,290,0,9,49,158,582,0,0
"Jan 22, 2025",01010131,"White rice, cooked",77 g,77.0,99,22,0,2,0,189,0,0
"Jan 22, 2025",01010131,Marina's Bakery Keto Bread - Keto Bread,4 Slices,,148,0,4,5,5,6,0,4
"Jan 22, 2025",01010131,Lucerne - Reduced Fat Sharp Cheddar,56 gram,56.0,178,2,12,16,40,356,0,0
"Jan 22, 2025",01010131,Generic - Baby carrots,90 g,90.0,37,9,0,1,0,62,4,3
"Jan 22, 2025",01010131,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Jan 23, 2025",01010131,Blueberries,1 cup,240.0,42,11,0,1,0,1,7,2
"Jan 23, 2025",01010131,Banana,1 medium,,114,27,0,1,0,0,19,2
"Jan 23, 2025",01010131,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Jan 23, 2025",01010131,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Jan 23, 2025",01010131,The Rustik Oven - Sourdough Bread,1 slice,,180,32,2,7,0,310,1,2
"Jan 23, 2025",01010131,"Chicken breast, grilled, skinless",100 g,100.0,176,0,5,30,96,353,0,0
"Jan 23, 2025",01010131,Celery,80 g,80.0,11,2,0,1,0,64,1,1
"Jan 23, 2025",01010131,"White rice, cooked",155 g,155.0,200,43,0,4,0,380,0,1
"Jan 23, 2025",01010131,"Chicken breast, grilled, skinless",195 g,195.0,343,0,11,58,187,688,0,0
"Jan 23, 2025",01010131,Broccoli,159 gram,159.0,54,11,1,4,0,52,3,4
"Jan 23, 2025",01010131,Potato,39 gram,39.0,30,7,0,1,0,2,0,1
"Jan 23, 2025",01010131,"White rice, cooked",84 g,84.0,108,24,0,2,0,206,0,0
"Jan 23, 2025",01010131,Generic - Baby carrots,81 g,81.0,33,8,0,1,0,56,4,2
"Jan 23, 2025",01010131,"White rice, cooked",155 g,155.0,200,43,0,4,0,380,0,1
"Jan 23, 2025",01010131,"Chicken breast, grilled, skinless",205 g,205.0,361,0,11,61,197,724,0,0
"Jan 24, 2025",01010131,Think - High Protein Bar,0.5 bar,,120,13,4,10,3,75,1,0
"Jan 24, 2025",01010131,The Rustik Oven - Sourdough Bread,0.5 slice,,90,16,1,4,0,155,0,1
"Jan 24, 2025",01010131,"White rice, cooked",78 g,78.0,101,22,0,2,0,191,0,0
"Jan 24, 2025",01010131,Blueberries,1 cup,240.0,42,11,0,1,0,1,7,2
"Jan 24, 2025",01010131,Banana,1 medium,,114,27,0,1,0,0,19,2
"Jan 24, 2025",01010131,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Jan 24, 2025",01010131,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Jan 24, 2025",01010131,"Lentils, cooked",42 g,42.0,48,8,0,4,0,98,1,3
"Jan 24, 2025",01010131,Potato,90 gram,90.0,69,16,0,2,0,5,1,2
"Jan 24, 2025",01010131,"Chicken breast, grilled, skinless",106 g,106.0,187,0,6,31,102,374,0,0
"Jan 24, 2025",01010131,Lucerne - Reduced Fat Sharp Cheddar,28 gram,28.0,89,1,6,8,20,178,0,0
"Jan 24, 2025",01010131,La Tortilla Factory - Zero Net Carb Tortillas,1 tortilla,,60,14,4,7,0,280,1,14
"Jan 24, 2025",01010131,Fage - 2% Yogurt,50 g,50.0,35,1,1,5,6,16,1,0
"Jan 24, 2025",01010131,Potato,135 gram,135.0,104,24,0,3,0,8,1,3
"Jan 24, 2025",01010131,"Lentils, cooked",87 g,87.0,100,17,0,8,0,203,2,7
"Jan 24, 2025",01010131,"Chicken breast, grilled, skinless",147 g,147.0,259,0,8,44,141,519,0,0
"Jan 24, 2025",01010131,Generic - Baby carrots,68 g,68.0,28,7,0,1,0,47,3,2
"Jan 24, 2025",01010131,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Jan 24, 2025",01010131,"Chicken breast, grilled, skinless",100 g,100.0,176,0,5,30,96,353,0,0
"Jan 25, 2025",01010131,Fage - 2% Yogurt,50 g,50.0,35,1,1,5,6,16,1,0
"Jan 25, 2025",01010131,Potato,128 gram,128.0,99,22,0,3,0,8,1,3
"Jan 25, 2025",01010131,"Lentils, cooked",115 g,115.0,132,23,0,10,0,268,2,9
"Jan 25, 2025",01010131,"Chicken breast, grilled, skinless",141 g,141.0,248,0,8,42,135,498,0,0
"Jan 25, 2025",01010131,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Jan 25, 2025",01010131,Chocolate chip cookie,1 minature or bite size,,25,3,1,0,0,16,2,0
"Jan 25, 2025",01010131,Blueberries,0.5 cup,120.0,21,5,0,0,0,0,4,1
"Jan 25, 2025",01010131,"Chicken breast, grilled, skinless",203 g,203.0,357,0,11,60,195,717,0,0
"Jan 25, 2025",01010131,"Quinoa, cooked",0.5 cup,120.0,102,18,2,4,0,6,1,2
"Jan 25, 2025",01010131,Mayonnaise,1 tbsp,15.0,94,0,10,0,6,88,0,0
"Jan 25, 2025",01010131,Lettuce,1 cup,240.0,7,1,0,0,0,8,0,0
"Jan 25, 2025",01010131,Ham,1 thin slice,,70,1,2,11,32,690,1,0
"Jan 25, 2025",01010131,Blueberries,0.5 cup,120.0,21,5,0,0,0,0,4,1
"Jan 25, 2025",01010131,Bacon - Bacon,3 pieces,,116,0,9,9,24,422,0,0
"Jan 25, 2025",01010131,Sourdough bread,1 regular slice,,84,16,1,3,0,187,1,1
"Jan 25, 2025",01010131,Banana,1 medium,,114,27,0,1,0,0,19,2
"Jan 25, 2025",01010131,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Jan 25, 2025",01010131,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Jan 26, 2025",01010131,Blueberries,1 cup,240.0,42,11,0,1,0,1,7,2
"Jan 26, 2025",01010131,Banana,1 medium,,114,27,0,1,0,0,19,2
"Jan 26, 2025",01010131,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Jan 26, 2025",01010131,Oats,1 cup,240.0,307,55,5,11,0,5,1,8
"Jan 26, 2025",01010131,Fage - 2% Yogurt,50 g,50.0,35,1,1,5,6,16,1,0
"Jan 26, 2025",01010131,"White rice, cooked",86 g,86.0,111,24,0,2,0,211,0,0
"Jan 26, 2025",01010131,"Lentils, cooked",84 g,84.0,97,17,0,8,0,196,2,7
"Jan 26, 2025",01010131,"Chicken breast, grilled, skinless",40 g,40.0,70,0,2,12,38,141,0,0
"Jan 26, 2025",01010131,"Chicken breast, grilled, skinless",63 g,63.0,111,0,3,19,60,222,0,0
"Jan 26, 2025",01010131,Onion,34 gram,34.0,14,3,0,0,0,1,1,1
"Jan 26, 2025",01010131,"White rice, cooked",93 g,93.0,120,26,0,2,0,228,0,0
"Jan 26, 2025",01010131,"Lentils, cooked",84 g,84.0,97,17,0,8,0,196,2,7
"Jan 26, 2025",01010131,"White rice, cooked",77 g,77.0,99,22,0,2,0,189,0,0
"Jan 26, 2025",01010131,Onion,30 gram,30.0,12,3,0,0,0,1,1,1
"Jan 26, 2025",01010131,"Chicken breast, grilled, skinless",51 g,51.0,90,0,3,15,49,180,0,0
"Jan 26, 2025",01010131,90%lean ground beef - 90%lean ground beef,100 gram,100.0,148,0,11,25,0,53,0,0
"Jan 26, 2025",01010131,"Lentils, cooked",99 g,99.0,114,20,0,9,0,231,2,8
"Jan 26, 2025",01010131,Potato,124 gram,124.0,95,22,0,3,0,7,1,3
"Jan 26, 2025",01010131,Lucerne - Reduced Fat Sharp Cheddar,11 gram,11.0,35,0,2,3,8,70,0,0
"Jan 26, 2025",01010131,"Chicken breast, grilled, skinless",100 g,100.0,176,0,5,30,96,353,0,0
"Jan 26, 2025",01010131,"Chicken breast, grilled, skinless",107 g,107.0,188,0,6,32,103,378,0,0
"Jan 26, 2025",01010131,"Lentils, cooked",230 g,230.0,265,46,1,21,0,536,4,18
"Jan 27, 2025",01010131,"Chicken breast, grilled, skinless",72 g,72.0,127,0,4,21,69,254,0,0
"Jan 27, 2025",01010131,Onion,22 gram,22.0,9,2,0,0,0,1,1,0
"Jan 27, 2025",01010131,"White rice, cooked",214 g,214.0,276,60,1,6,0,524,0,1
"Jan 27, 2025",01010131,Blueberries,1 cup,240.0,42,11,0,1,0,1,7,2
"Jan 27, 2025",01010131,Banana,1 medium,,114,27,0,1,0,0,19,2
"Jan 27, 2025",01010131,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Jan 27, 2025",01010131,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Jan 27, 2025",01010131,Marina's Bakery Keto Bread - Keto Bread,2 Slices,,74,0,2,3,3,3,0,2
"Jan 27, 2025",01010131,"White rice, cooked",77 g,77.0,99,22,0,2,0,189,0,0
"Jan 27, 2025",01010131,Potato,64 gram,64.0,49,11,0,1,0,4,1,1
"Jan 27, 2025",01010131,"Lentils, cooked",60 g,60.0,69,12,0,5,0,140,1,5
"Jan 27, 2025",01010131,"Chicken breast, grilled, skinless",107 g,107.0,188,0,6,32,103,378,0,0
"Jan 27, 2025",01010131,90%lean ground beef - 90%lean ground beef,65 gram,65.0,96,0,7,16,0,34,0,0
"Jan 27, 2025",01010131,Onion,23 gram,23.0,9,2,0,0,0,1,1,0
"Jan 27, 2025",01010131,"Lentils, cooked",101 g,101.0,116,20,0,9,0,235,2,8
"Jan 27, 2025",01010131,Marina's Bakery Keto Bread - Keto Bread,2 Slices,,74,0,2,3,3,3,0,2
"Jan 27, 2025",01010131,90%lean ground beef - 90%lean ground beef,100 gram,100.0,148,0,11,25,0,53,0,0
"Jan 27, 2025",01010131,"Chicken breast, grilled, skinless",85 g,85.0,150,0,5,25,82,300,0,0
"Jan 27, 2025",01010131,"Lentils, cooked",130 g,130.0,150,26,0,12,0,303,2,10
"Jan 27, 2025",01010131,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Jan 28, 2025",01010131,Generic - Baby carrots,86 g,86.0,35,8,0,1,0,59,4,2
"Jan 28, 2025",01010131,Blueberries,1 cup,240.0,42,11,0,1,0,1,7,2
"Jan 28, 2025",01010131,Banana,1 medium,,114,27,0,1,0,0,19,2
"Jan 28, 2025",01010131,Leanfit Protein powder - Protein Powder,2 scoop,,240,4,4,50,140,220,2,2
"Jan 28, 2025",01010131,Oats,0.5 cup,120.0,153,27,3,5,0,2,0,4
"Jan 28, 2025",01010131,Mild cheddar - Cheddar,0.18 cup,43.199999999999996,78,1,6,5,21,128,0,0
"Jan 28, 2025",01010131,90%lean ground beef - 90%lean ground beef,111 gram,111.0,164,0,12,27,0,59,0,0
"Jan 28, 2025",01010131,"White rice, cooked",76 g,76.0,98,21,0,2,0,186,0,0
"Jan 28, 2025",01010131,Marina's Bakery Keto Bread - Keto Bread,2 Slices,,74,0,2,3,3,3,0,2
"Jan 28, 2025",01010131,Fage - 2% Yogurt,30 g,30.0,21,1,1,3,4,10,1,0
"Jan 28, 2025",01010131,Red bell pepper,43 g,43.0,13,3,0,0,0,0,2,1
"Jan 28, 2025",01010131,Onion,39 gram,39.0,16,4,0,0,0,2,2,1
"Jan 28, 2025",01010131,"Lentils, cooked",117 g,117.0,135,23,0,10,0,273,2,9
"Jan 28, 2025",01010131,"White rice, cooked",78 g,78.0,101,22,0,2,0,191,0,0
